EFF_DATE,COUNTRY,LATITUDE,LONGITUDE,CONFIRMED_CUML,DEATHS_CUML,RECOVERED_CUML,ACTIVE_CUML,CONFIRMED_ABS,DEATHS_ABS,RECOVERED_ABS
2020-03-24,Belize,15.8579,-78.846133333,1,0,0,1,0,0,0
2020-03-25,Belize,15.8579,-78.846133333,2,0,0,2,1,0,0
2020-03-01,Armenia,40.0691,45.0382,1,0,0,1,1,0,0
2020-03-02,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-03,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-04,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-05,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-06,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-07,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-08,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-09,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-10,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-11,Armenia,40.0691,45.0382,1,0,0,1,0,0,0
2020-03-12,Armenia,40.0691,45.0382,4,0,0,4,3,0,0
2020-03-13,Armenia,40.0691,45.0382,8,0,0,8,4,0,0
2020-03-14,Armenia,40.0691,45.0382,18,0,0,18,10,0,0
2020-03-15,Armenia,40.0691,45.0382,26,0,0,26,8,0,0
2020-03-16,Armenia,40.0691,45.0382,52,0,0,52,26,0,0
2020-03-17,Armenia,40.0691,45.0382,78,0,1,77,26,0,1
2020-03-18,Armenia,40.0691,45.0382,84,0,1,83,6,0,0
2020-03-19,Armenia,40.0691,45.0382,115,0,1,114,31,0,0
2020-03-20,Armenia,40.0691,45.0382,136,0,1,135,21,0,0
2020-03-21,Armenia,40.0691,45.0382,160,0,1,159,24,0,0
2020-03-22,Armenia,40.0691,45.0382,194,0,2,192,34,0,1
2020-03-23,Armenia,40.0691,45.0382,235,0,2,233,41,0,0
2020-03-24,Armenia,40.0691,45.0382,249,0,14,235,14,0,12
2020-03-25,Armenia,40.0691,45.0382,265,0,16,249,16,0,2
2020-01-26,Canada,47.295944388,-86.217047959,1,0,0,1,1,0,0
2020-01-27,Canada,47.295944388,-86.217047959,1,0,0,1,0,0,0
2020-01-28,Canada,47.295944388,-86.217047959,2,0,0,2,1,0,0
2020-01-29,Canada,47.295944388,-86.217047959,2,0,0,2,0,0,0
2020-01-30,Canada,47.295944388,-86.217047959,3,0,0,3,1,0,0
2020-01-31,Canada,47.295944388,-86.217047959,3,0,0,3,0,0,0
2020-02-01,Canada,47.295944388,-86.217047959,4,0,0,4,1,0,0
2020-02-02,Canada,47.295944388,-86.217047959,4,0,0,4,0,0,0
2020-02-03,Canada,47.295944388,-86.217047959,4,0,0,4,0,0,0
2020-02-04,Canada,47.295944388,-86.217047959,4,0,0,4,0,0,0
2020-02-05,Canada,47.295944388,-86.217047959,5,0,0,5,1,0,0
2020-02-06,Canada,47.295944388,-86.217047959,5,0,0,5,0,0,0
2020-02-07,Canada,47.295944388,-86.217047959,7,0,0,7,2,0,0
2020-02-08,Canada,47.295944388,-86.217047959,7,0,0,7,0,0,0
2020-02-09,Canada,47.295944388,-86.217047959,7,0,0,7,0,0,0
2020-02-10,Canada,47.295944388,-86.217047959,7,0,0,7,0,0,0
2020-02-11,Canada,47.295944388,-86.217047959,7,0,0,7,0,0,0
2020-02-12,Canada,47.295944388,-86.217047959,7,0,1,6,0,0,1
2020-02-13,Canada,47.295944388,-86.217047959,7,0,1,6,0,0,0
2020-02-14,Canada,47.295944388,-86.217047959,7,0,1,6,0,0,0
2020-02-15,Canada,47.295944388,-86.217047959,7,0,1,6,0,0,0
2020-02-16,Canada,47.295944388,-86.217047959,7,0,1,6,0,0,0
2020-02-17,Canada,47.295944388,-86.217047959,8,0,1,7,1,0,0
2020-02-18,Canada,47.295944388,-86.217047959,8,0,1,7,0,0,0
2020-02-19,Canada,47.295944388,-86.217047959,8,0,1,7,0,0,0
2020-02-20,Canada,47.295944388,-86.217047959,8,0,1,7,0,0,0
2020-02-21,Canada,47.295944388,-86.217047959,9,0,3,6,1,0,2
2020-02-22,Canada,47.295944388,-86.217047959,9,0,3,6,0,0,0
2020-02-23,Canada,47.295944388,-86.217047959,9,0,3,6,0,0,0
2020-02-24,Canada,47.295944388,-86.217047959,10,0,3,7,1,0,0
2020-02-25,Canada,47.295944388,-86.217047959,11,0,3,8,1,0,0
2020-02-26,Canada,47.295944388,-86.217047959,11,0,3,8,0,0,0
2020-02-27,Canada,47.295944388,-86.217047959,13,0,6,7,2,0,3
2020-02-28,Canada,47.295944388,-86.217047959,14,0,6,8,1,0,0
2020-02-29,Canada,47.295944388,-86.217047959,20,0,6,14,6,0,0
2020-03-01,Canada,47.295944388,-86.217047959,24,0,6,18,4,0,0
2020-03-02,Canada,47.295944388,-86.217047959,27,0,6,21,3,0,0
2020-03-03,Canada,47.295944388,-86.217047959,30,0,6,24,3,0,0
2020-03-04,Canada,47.295944388,-86.217047959,33,0,6,27,3,0,0
2020-03-05,Canada,47.295944388,-86.217047959,37,0,6,31,4,0,0
2020-03-06,Canada,47.295944388,-86.217047959,49,0,6,43,12,0,0
2020-03-07,Canada,47.295944388,-86.217047959,54,0,8,46,5,0,2
2020-03-08,Canada,47.295944388,-86.217047959,64,0,8,56,10,0,0
2020-03-09,Canada,47.295944388,-86.217047959,76,1,8,67,12,1,0
2020-03-10,Canada,47.295944388,-86.217047959,79,1,8,70,3,0,0
2020-03-11,Canada,47.295944388,-86.217047959,108,1,8,99,29,0,0
2020-03-12,Canada,47.295944388,-86.217047959,117,1,8,108,9,0,0
2020-03-13,Canada,47.295944388,-86.217047959,193,1,8,184,76,0,0
2020-03-14,Canada,47.295944388,-86.217047959,196,1,8,187,3,0,0
2020-03-15,Canada,47.295944388,-86.217047959,250,1,8,241,54,0,0
2020-03-16,Canada,47.295944388,-86.217047959,415,4,9,402,165,3,1
2020-03-17,Canada,47.295944388,-86.217047959,478,5,9,464,63,1,0
2020-03-18,Canada,47.295944388,-86.217047959,657,8,9,640,179,3,0
2020-03-19,Canada,47.295944388,-86.217047959,800,9,9,782,143,1,0
2020-03-20,Canada,47.295944388,-86.217047959,943,12,9,922,143,3,0
2020-03-21,Canada,47.295944388,-86.217047959,1278,19,10,1249,335,7,1
2020-03-22,Canada,47.295944388,-86.217047959,1470,21,0,1449,192,2,-10
2020-03-23,Canada,47.295944388,-86.217047959,2088,25,0,2063,618,4,0
2020-03-24,Canada,47.295944388,-86.217047959,2790,26,110,2654,702,1,110
2020-03-25,Canada,47.295944388,-86.217047959,3251,30,183,3038,461,4,73
2020-03-11,Honduras,15.2,-86.2419,2,0,0,2,2,0,0
2020-03-12,Honduras,15.2,-86.2419,2,0,0,2,0,0,0
2020-03-13,Honduras,15.2,-86.2419,2,0,0,2,0,0,0
2020-03-14,Honduras,15.2,-86.2419,2,0,0,2,0,0,0
2020-03-15,Honduras,15.2,-86.2419,3,0,0,3,1,0,0
2020-03-16,Honduras,15.2,-86.2419,6,0,0,6,3,0,0
2020-03-17,Honduras,15.2,-86.2419,8,0,0,8,2,0,0
2020-03-18,Honduras,15.2,-86.2419,9,0,0,9,1,0,0
2020-03-19,Honduras,15.2,-86.2419,12,0,0,12,3,0,0
2020-03-20,Honduras,15.2,-86.2419,24,0,0,24,12,0,0
2020-03-21,Honduras,15.2,-86.2419,24,0,0,24,0,0,0
2020-03-22,Honduras,15.2,-86.2419,26,0,0,26,2,0,0
2020-03-23,Honduras,15.2,-86.2419,27,0,0,27,1,0,0
2020-03-24,Honduras,15.2,-86.2419,30,0,0,30,3,0,0
2020-03-25,Honduras,15.2,-86.2419,36,0,0,36,6,0,0
2020-02-28,Lithuania,55.1694,23.8813,1,0,0,1,1,0,0
2020-02-29,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-01,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-02,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-03,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-04,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-05,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-06,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-07,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-08,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-09,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-10,Lithuania,55.1694,23.8813,1,0,0,1,0,0,0
2020-03-11,Lithuania,55.1694,23.8813,3,0,0,3,2,0,0
2020-03-12,Lithuania,55.1694,23.8813,3,0,0,3,0,0,0
2020-03-13,Lithuania,55.1694,23.8813,6,0,0,6,3,0,0
2020-03-14,Lithuania,55.1694,23.8813,8,0,0,8,2,0,0
2020-03-15,Lithuania,55.1694,23.8813,12,0,1,11,4,0,1
2020-03-16,Lithuania,55.1694,23.8813,17,0,1,16,5,0,0
2020-03-17,Lithuania,55.1694,23.8813,25,0,1,24,8,0,0
2020-03-18,Lithuania,55.1694,23.8813,27,0,1,26,2,0,0
2020-03-19,Lithuania,55.1694,23.8813,36,0,1,35,9,0,0
2020-03-20,Lithuania,55.1694,23.8813,49,0,1,48,13,0,0
2020-03-21,Lithuania,55.1694,23.8813,83,1,1,81,34,1,0
2020-03-22,Lithuania,55.1694,23.8813,129,1,1,127,46,0,0
2020-03-23,Lithuania,55.1694,23.8813,179,1,1,177,50,0,0
2020-03-24,Lithuania,55.1694,23.8813,209,2,1,206,30,1,0
2020-03-25,Lithuania,55.1694,23.8813,274,4,1,269,65,2,0
2020-03-06,Slovakia,48.669,19.699,1,0,0,1,1,0,0
2020-03-07,Slovakia,48.669,19.699,1,0,0,1,0,0,0
2020-03-08,Slovakia,48.669,19.699,3,0,0,3,2,0,0
2020-03-09,Slovakia,48.669,19.699,3,0,0,3,0,0,0
2020-03-10,Slovakia,48.669,19.699,7,0,0,7,4,0,0
2020-03-11,Slovakia,48.669,19.699,10,0,0,10,3,0,0
2020-03-12,Slovakia,48.669,19.699,16,0,0,16,6,0,0
2020-03-13,Slovakia,48.669,19.699,32,0,0,32,16,0,0
2020-03-14,Slovakia,48.669,19.699,44,0,0,44,12,0,0
2020-03-15,Slovakia,48.669,19.699,54,0,0,54,10,0,0
2020-03-16,Slovakia,48.669,19.699,63,0,0,63,9,0,0
2020-03-17,Slovakia,48.669,19.699,72,0,0,72,9,0,0
2020-03-18,Slovakia,48.669,19.699,105,1,0,104,33,1,0
2020-03-19,Slovakia,48.669,19.699,123,1,0,122,18,0,0
2020-03-20,Slovakia,48.669,19.699,137,1,0,136,14,0,0
2020-03-21,Slovakia,48.669,19.699,178,1,0,177,41,0,0
2020-03-22,Slovakia,48.669,19.699,185,0,7,178,7,-1,7
2020-03-23,Slovakia,48.669,19.699,186,0,7,179,1,0,0
2020-03-24,Slovakia,48.669,19.699,204,0,7,197,18,0,0
2020-03-25,Slovakia,48.669,19.699,216,0,7,209,12,0,0
2020-03-14,Rwanda,-1.9403,29.8739,1,0,0,1,1,0,0
2020-03-15,Rwanda,-1.9403,29.8739,1,0,0,1,0,0,0
2020-03-16,Rwanda,-1.9403,29.8739,5,0,0,5,4,0,0
2020-03-17,Rwanda,-1.9403,29.8739,7,0,0,7,2,0,0
2020-03-18,Rwanda,-1.9403,29.8739,8,0,0,8,1,0,0
2020-03-19,Rwanda,-1.9403,29.8739,8,0,0,8,0,0,0
2020-03-20,Rwanda,-1.9403,29.8739,17,0,0,17,9,0,0
2020-03-21,Rwanda,-1.9403,29.8739,17,0,0,17,0,0,0
2020-03-22,Rwanda,-1.9403,29.8739,19,0,0,19,2,0,0
2020-03-23,Rwanda,-1.9403,29.8739,36,0,0,36,17,0,0
2020-03-24,Rwanda,-1.9403,29.8739,40,0,0,40,4,0,0
2020-03-25,Rwanda,-1.9403,29.8739,41,0,0,41,1,0,0
2020-03-14,Guernsey,49.45,-2.58,1,0,0,1,1,0,0
2020-03-15,Guernsey,49.45,-2.58,1,0,0,1,0,0,0
2020-03-16,Guernsey,49.45,-2.58,1,0,0,1,0,0,0
2020-03-17,Guernsey,49.45,-2.58,0,0,0,0,-1,0,0
2020-03-18,Guernsey,49.45,-2.58,0,0,0,0,0,0,0
2020-03-19,Guernsey,49.45,-2.58,0,0,0,0,0,0,0
2020-03-20,Guernsey,49.45,-2.58,0,0,0,0,0,0,0
2020-03-21,Guernsey,49.45,-2.58,0,0,0,0,0,0,0
2020-02-24,Bahrain,26.041612,50.552772,1,0,0,1,1,0,0
2020-02-25,Bahrain,26.041612,50.552772,23,0,0,23,22,0,0
2020-02-26,Bahrain,26.041612,50.552772,33,0,0,33,10,0,0
2020-02-27,Bahrain,26.041612,50.552772,33,0,0,33,0,0,0
2020-02-28,Bahrain,26.041612,50.552772,36,0,0,36,3,0,0
2020-02-29,Bahrain,26.041612,50.552772,41,0,0,41,5,0,0
2020-03-01,Bahrain,26.041612,50.552772,47,0,0,47,6,0,0
2020-03-02,Bahrain,26.041612,50.552772,49,0,0,49,2,0,0
2020-03-03,Bahrain,26.041612,50.552772,49,0,0,49,0,0,0
2020-03-04,Bahrain,26.041612,50.552772,52,0,0,52,3,0,0
2020-03-05,Bahrain,26.041612,50.552772,55,0,0,55,3,0,0
2020-03-06,Bahrain,26.041612,50.552772,60,0,4,56,5,0,4
2020-03-07,Bahrain,26.041612,50.552772,85,0,4,81,25,0,0
2020-03-08,Bahrain,26.041612,50.552772,85,0,4,81,0,0,0
2020-03-09,Bahrain,26.041612,50.552772,95,0,14,81,10,0,10
2020-03-10,Bahrain,26.041612,50.552772,110,0,22,88,15,0,8
2020-03-11,Bahrain,26.041612,50.552772,195,0,35,160,85,0,13
2020-03-12,Bahrain,26.041612,50.552772,195,0,35,160,0,0,0
2020-03-13,Bahrain,26.041612,50.552772,189,0,44,145,-6,0,9
2020-03-14,Bahrain,26.041612,50.552772,210,0,44,166,21,0,0
2020-03-15,Bahrain,26.041612,50.552772,214,0,60,154,4,0,16
2020-03-16,Bahrain,26.041612,50.552772,214,1,77,136,0,1,17
2020-03-17,Bahrain,26.041612,50.552772,228,1,81,146,14,0,4
2020-03-18,Bahrain,26.041612,50.552772,256,1,88,167,28,0,7
2020-03-19,Bahrain,26.041612,50.552772,278,1,100,177,22,0,12
2020-03-20,Bahrain,26.041612,50.552772,285,1,100,184,7,0,0
2020-03-21,Bahrain,26.041612,50.552772,305,1,125,179,20,0,25
2020-03-22,Bahrain,26.041612,50.552772,334,2,149,183,29,1,24
2020-03-23,Bahrain,26.041612,50.552772,377,2,164,211,43,0,15
2020-03-24,Bahrain,26.041612,50.552772,392,3,177,212,15,1,13
2020-03-25,Bahrain,26.041612,50.552772,419,4,177,238,27,1,0
2020-03-18,Zambia,-13.4192485,27.903566,2,0,0,2,2,0,0
2020-03-19,Zambia,-13.4192485,27.903566,2,0,0,2,0,0,0
2020-03-20,Zambia,-13.4192485,27.903566,2,0,0,2,0,0,0
2020-03-21,Zambia,-13.4192485,27.903566,2,0,0,2,0,0,0
2020-03-22,Zambia,-13.4192485,27.903566,3,0,0,3,1,0,0
2020-03-23,Zambia,-13.4192485,27.903566,3,0,0,3,0,0,0
2020-03-24,Zambia,-13.4192485,27.903566,3,0,0,3,0,0,0
2020-03-25,Zambia,-13.4192485,27.903566,12,0,0,12,9,0,0
2020-03-06,Costa Rica,9.7489,-83.7534,1,0,0,1,1,0,0
2020-03-07,Costa Rica,9.7489,-83.7534,1,0,0,1,0,0,0
2020-03-08,Costa Rica,9.7489,-83.7534,5,0,0,5,4,0,0
2020-03-09,Costa Rica,9.7489,-83.7534,9,0,0,9,4,0,0
2020-03-10,Costa Rica,9.7489,-83.7534,9,0,0,9,0,0,0
2020-03-11,Costa Rica,9.7489,-83.7534,13,0,0,13,4,0,0
2020-03-12,Costa Rica,9.7489,-83.7534,22,0,0,22,9,0,0
2020-03-13,Costa Rica,9.7489,-83.7534,23,0,0,23,1,0,0
2020-03-14,Costa Rica,9.7489,-83.7534,26,0,0,26,3,0,0
2020-03-15,Costa Rica,9.7489,-83.7534,27,0,0,27,1,0,0
2020-03-16,Costa Rica,9.7489,-83.7534,35,0,0,35,8,0,0
2020-03-17,Costa Rica,9.7489,-83.7534,41,0,0,41,6,0,0
2020-03-18,Costa Rica,9.7489,-83.7534,50,0,0,50,9,0,0
2020-03-19,Costa Rica,9.7489,-83.7534,69,1,0,68,19,1,0
2020-03-20,Costa Rica,9.7489,-83.7534,89,1,0,88,20,0,0
2020-03-21,Costa Rica,9.7489,-83.7534,117,2,2,113,28,1,2
2020-03-22,Costa Rica,9.7489,-83.7534,134,2,2,130,17,0,0
2020-03-23,Costa Rica,9.7489,-83.7534,158,2,2,154,24,0,0
2020-03-24,Costa Rica,9.7489,-83.7534,177,2,2,173,19,0,0
2020-03-25,Costa Rica,9.7489,-83.7534,201,2,2,197,24,0,0
2020-03-11,Jamaica,18.1096,-77.2975,1,0,0,1,1,0,0
2020-03-12,Jamaica,18.1096,-77.2975,2,0,0,2,1,0,0
2020-03-13,Jamaica,18.1096,-77.2975,8,0,0,8,6,0,0
2020-03-14,Jamaica,18.1096,-77.2975,8,0,0,8,0,0,0
2020-03-15,Jamaica,18.1096,-77.2975,10,0,0,10,2,0,0
2020-03-16,Jamaica,18.1096,-77.2975,10,0,2,8,0,0,2
2020-03-17,Jamaica,18.1096,-77.2975,12,0,2,10,2,0,0
2020-03-18,Jamaica,18.1096,-77.2975,13,0,2,11,1,0,0
2020-03-19,Jamaica,18.1096,-77.2975,15,1,2,12,2,1,0
2020-03-20,Jamaica,18.1096,-77.2975,16,1,2,13,1,0,0
2020-03-21,Jamaica,18.1096,-77.2975,16,1,2,13,0,0,0
2020-03-22,Jamaica,18.1096,-77.2975,19,1,2,16,3,0,0
2020-03-23,Jamaica,18.1096,-77.2975,19,1,2,16,0,0,0
2020-03-24,Jamaica,18.1096,-77.2975,21,1,2,18,2,0,0
2020-03-25,Jamaica,18.1096,-77.2975,26,1,2,23,5,0,0
2020-03-06,Cameroon,3.848,11.5021,1,0,0,1,1,0,0
2020-03-07,Cameroon,3.848,11.5021,1,0,0,1,0,0,0
2020-03-08,Cameroon,3.848,11.5021,2,0,0,2,1,0,0
2020-03-09,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-10,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-11,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-12,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-13,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-14,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-15,Cameroon,3.848,11.5021,2,0,0,2,0,0,0
2020-03-16,Cameroon,3.848,11.5021,4,0,0,4,2,0,0
2020-03-17,Cameroon,3.848,11.5021,10,0,0,10,6,0,0
2020-03-18,Cameroon,3.848,11.5021,10,0,0,10,0,0,0
2020-03-19,Cameroon,3.848,11.5021,13,0,0,13,3,0,0
2020-03-20,Cameroon,3.848,11.5021,20,0,0,20,7,0,0
2020-03-21,Cameroon,3.848,11.5021,27,0,0,27,7,0,0
2020-03-22,Cameroon,3.848,11.5021,40,0,2,38,13,0,2
2020-03-23,Cameroon,3.848,11.5021,56,0,2,54,16,0,0
2020-03-24,Cameroon,3.848,11.5021,66,0,2,64,10,0,0
2020-03-25,Cameroon,3.848,11.5021,75,1,2,72,9,1,0
2020-03-06,Serbia,44.0165,21.0059,1,0,0,1,1,0,0
2020-03-07,Serbia,44.0165,21.0059,1,0,0,1,0,0,0
2020-03-08,Serbia,44.0165,21.0059,1,0,0,1,0,0,0
2020-03-09,Serbia,44.0165,21.0059,1,0,0,1,0,0,0
2020-03-10,Serbia,44.0165,21.0059,5,0,0,5,4,0,0
2020-03-11,Serbia,44.0165,21.0059,12,0,0,12,7,0,0
2020-03-12,Serbia,44.0165,21.0059,19,0,0,19,7,0,0
2020-03-13,Serbia,44.0165,21.0059,35,0,0,35,16,0,0
2020-03-14,Serbia,44.0165,21.0059,46,0,0,46,11,0,0
2020-03-15,Serbia,44.0165,21.0059,48,0,0,48,2,0,0
2020-03-16,Serbia,44.0165,21.0059,55,0,1,54,7,0,1
2020-03-17,Serbia,44.0165,21.0059,65,0,1,64,10,0,0
2020-03-18,Serbia,44.0165,21.0059,83,0,1,82,18,0,0
2020-03-19,Serbia,44.0165,21.0059,103,0,1,102,20,0,0
2020-03-20,Serbia,44.0165,21.0059,135,1,1,133,32,1,0
2020-03-21,Serbia,44.0165,21.0059,171,1,1,169,36,0,0
2020-03-22,Serbia,44.0165,21.0059,222,2,2,218,51,1,1
2020-03-23,Serbia,44.0165,21.0059,249,3,3,243,27,1,1
2020-03-24,Serbia,44.0165,21.0059,303,3,15,285,54,0,12
2020-03-25,Serbia,44.0165,21.0059,384,4,15,365,81,1,0
2020-03-02,Morocco,31.7917,-7.0926,1,0,0,1,1,0,0
2020-03-03,Morocco,31.7917,-7.0926,1,0,0,1,0,0,0
2020-03-04,Morocco,31.7917,-7.0926,1,0,0,1,0,0,0
2020-03-05,Morocco,31.7917,-7.0926,2,0,0,2,1,0,0
2020-03-06,Morocco,31.7917,-7.0926,2,0,0,2,0,0,0
2020-03-07,Morocco,31.7917,-7.0926,2,0,0,2,0,0,0
2020-03-08,Morocco,31.7917,-7.0926,2,0,0,2,0,0,0
2020-03-09,Morocco,31.7917,-7.0926,2,0,0,2,0,0,0
2020-03-10,Morocco,31.7917,-7.0926,3,1,0,2,1,1,0
2020-03-11,Morocco,31.7917,-7.0926,5,1,0,4,2,0,0
2020-03-12,Morocco,31.7917,-7.0926,6,1,0,5,1,0,0
2020-03-13,Morocco,31.7917,-7.0926,7,1,1,5,1,0,1
2020-03-14,Morocco,31.7917,-7.0926,17,1,1,15,10,0,0
2020-03-15,Morocco,31.7917,-7.0926,28,1,1,26,11,0,0
2020-03-16,Morocco,31.7917,-7.0926,29,1,1,27,1,0,0
2020-03-17,Morocco,31.7917,-7.0926,38,2,1,35,9,1,0
2020-03-18,Morocco,31.7917,-7.0926,49,2,1,46,11,0,0
2020-03-19,Morocco,31.7917,-7.0926,63,2,1,60,14,0,0
2020-03-20,Morocco,31.7917,-7.0926,77,3,1,73,14,1,0
2020-03-21,Morocco,31.7917,-7.0926,96,3,3,90,19,0,2
2020-03-22,Morocco,31.7917,-7.0926,115,4,3,108,19,1,0
2020-03-23,Morocco,31.7917,-7.0926,143,4,5,134,28,0,2
2020-03-24,Morocco,31.7917,-7.0926,170,5,6,159,27,1,1
2020-03-25,Morocco,31.7917,-7.0926,225,6,7,212,55,1,1
2020-03-06,Peru,-9.19,-75.0152,1,0,0,1,1,0,0
2020-03-07,Peru,-9.19,-75.0152,1,0,0,1,0,0,0
2020-03-08,Peru,-9.19,-75.0152,6,0,0,6,5,0,0
2020-03-09,Peru,-9.19,-75.0152,7,0,0,7,1,0,0
2020-03-10,Peru,-9.19,-75.0152,11,0,0,11,4,0,0
2020-03-11,Peru,-9.19,-75.0152,11,0,0,11,0,0,0
2020-03-12,Peru,-9.19,-75.0152,15,0,0,15,4,0,0
2020-03-13,Peru,-9.19,-75.0152,28,0,0,28,13,0,0
2020-03-14,Peru,-9.19,-75.0152,38,0,0,38,10,0,0
2020-03-15,Peru,-9.19,-75.0152,43,0,0,43,5,0,0
2020-03-16,Peru,-9.19,-75.0152,86,0,0,86,43,0,0
2020-03-17,Peru,-9.19,-75.0152,117,0,1,116,31,0,1
2020-03-18,Peru,-9.19,-75.0152,145,0,1,144,28,0,0
2020-03-19,Peru,-9.19,-75.0152,234,0,1,233,89,0,0
2020-03-20,Peru,-9.19,-75.0152,234,3,1,230,0,3,0
2020-03-21,Peru,-9.19,-75.0152,318,5,1,312,84,2,0
2020-03-22,Peru,-9.19,-75.0152,363,5,1,357,45,0,0
2020-03-23,Peru,-9.19,-75.0152,395,5,1,389,32,0,0
2020-03-24,Peru,-9.19,-75.0152,416,7,1,408,21,2,0
2020-03-25,Peru,-9.19,-75.0152,480,9,1,470,64,2,0
2020-03-15,Uzbekistan,41.377496727,64.585286182,1,0,0,1,1,0,0
2020-03-16,Uzbekistan,41.377496727,64.585286182,6,0,0,6,5,0,0
2020-03-17,Uzbekistan,41.377496727,64.585286182,10,0,0,10,4,0,0
2020-03-18,Uzbekistan,41.377496727,64.585286182,15,0,0,15,5,0,0
2020-03-19,Uzbekistan,41.377496727,64.585286182,23,0,0,23,8,0,0
2020-03-20,Uzbekistan,41.377496727,64.585286182,33,0,0,33,10,0,0
2020-03-21,Uzbekistan,41.377496727,64.585286182,43,0,0,43,10,0,0
2020-03-22,Uzbekistan,41.377496727,64.585286182,43,0,0,43,0,0,0
2020-03-23,Uzbekistan,41.377496727,64.585286182,46,0,0,46,3,0,0
2020-03-24,Uzbekistan,41.377496727,64.585286182,50,0,0,50,4,0,0
2020-03-25,Uzbekistan,41.377496727,64.585286182,60,0,0,60,10,0,0
2020-03-17,Barbados,13.1939,-59.5432,2,0,0,2,2,0,0
2020-03-18,Barbados,13.1939,-59.5432,2,0,0,2,0,0,0
2020-03-19,Barbados,13.1939,-59.5432,5,0,0,5,3,0,0
2020-03-20,Barbados,13.1939,-59.5432,5,0,0,5,0,0,0
2020-03-21,Barbados,13.1939,-59.5432,6,0,0,6,1,0,0
2020-03-22,Barbados,13.1939,-59.5432,14,0,0,14,8,0,0
2020-03-23,Barbados,13.1939,-59.5432,17,0,0,17,3,0,0
2020-03-24,Barbados,13.1939,-59.5432,18,0,0,18,1,0,0
2020-03-25,Barbados,13.1939,-59.5432,18,0,0,18,0,0,0
2020-03-13,Aruba,12.5211,-69.9683,2,0,0,2,2,0,0
2020-03-14,Aruba,12.5211,-69.9683,2,0,0,2,0,0,0
2020-03-15,Aruba,12.5211,-69.9683,2,0,0,2,0,0,0
2020-03-16,Aruba,12.5211,-69.9683,2,0,0,2,0,0,0
2020-03-17,Aruba,12.5211,-69.9683,3,0,0,3,1,0,0
2020-03-18,Aruba,12.5211,-69.9683,4,0,0,4,1,0,0
2020-03-19,Aruba,12.5211,-69.9683,4,0,0,4,0,0,0
2020-03-19,Nicaragua,12.865409143,-85.207216571,1,0,0,1,1,0,0
2020-03-20,Nicaragua,12.865409143,-85.207216571,1,0,0,1,0,0,0
2020-03-21,Nicaragua,12.865409143,-85.207216571,2,0,0,2,1,0,0
2020-03-22,Nicaragua,12.865409143,-85.207216571,2,0,0,2,0,0,0
2020-03-23,Nicaragua,12.865409143,-85.207216571,2,0,0,2,0,0,0
2020-03-24,Nicaragua,12.865409143,-85.207216571,2,0,0,2,0,0,0
2020-03-25,Nicaragua,12.865409143,-85.207216571,2,0,0,2,0,0,0
2020-03-19,Chad,15.4542,18.7322,1,0,0,1,1,0,0
2020-03-20,Chad,15.4542,18.7322,1,0,0,1,0,0,0
2020-03-21,Chad,15.4542,18.7322,1,0,0,1,0,0,0
2020-03-22,Chad,15.4542,18.7322,1,0,0,1,0,0,0
2020-03-23,Chad,15.4542,18.7322,1,0,0,1,0,0,0
2020-03-24,Chad,15.4542,18.7322,3,0,0,3,2,0,0
2020-03-25,Chad,15.4542,18.7322,3,0,0,3,0,0,0
2020-02-24,Oman,21.25247328,56.4588648,2,0,0,2,2,0,0
2020-02-25,Oman,21.25247328,56.4588648,2,0,0,2,0,0,0
2020-02-26,Oman,21.25247328,56.4588648,4,0,0,4,2,0,0
2020-02-27,Oman,21.25247328,56.4588648,4,0,0,4,0,0,0
2020-02-28,Oman,21.25247328,56.4588648,4,0,0,4,0,0,0
