EFF_DATE,FIPS,COUNTY_CITY,PROVINCE_STATE,COUNTRY_REGION,CONFIRMED_CUMULATIVE,DEATHS_CUMULATIVE,RECOVERED_CUMULATIVE,LATITUDE,LONGITUDE
2020-03-06,,,,Indonesia,4,0,0,-0.7893,113.9213
2020-03-06,,,,New Zealand,4,0,0,-40.9006,174.886
2020-03-06,,,,Senegal,4,0,0,14.4974,-14.4524
2020-03-06,,,Western Australia,Australia,3,1,0,-31.9505,115.8605
2020-03-06,,,,North Macedonia,3,0,0,41.6086,21.7453
2020-03-06,,,,Saint Barthelemy,3,0,0,17.9,-62.8333
2020-03-06,,,,Argentina,2,0,0,-38.4161,-63.6167
2020-03-06,,,,Bosnia and Herzegovina,2,0,0,43.9159,17.6791
2020-03-06,,Montreal,QC,Canada,2,0,0,45.5017,-73.5673
2020-03-06,,,,Dominican Republic,2,0,0,18.7357,-70.1627
2020-03-06,,,,Hungary,2,0,0,47.1625,19.5033
2020-03-06,,,,Luxembourg,2,0,0,49.8144,6.1317
2020-03-06,,,,Morocco,2,0,0,31.7917,-7.0926
2020-03-06,,,,Afghanistan,1,0,0,33,65
2020-03-06,,,,Andorra,1,0,0,42.5063,1.5218
2020-03-06,,,,Armenia,1,0,0,40.0691,45.0382
2020-03-06,,,Tasmania,Australia,1,0,0,-41.4545,145.9707
2020-03-06,,,,Bhutan,1,0,0,27.5142,90.4336
2020-03-06,,,,Cambodia,1,0,1,11.55,104.9167
2020-03-06,,,,Cameroon,1,0,0,3.848,11.5021
2020-03-06,,Calgary,Alberta,Canada,1,0,0,51.0447,-114.0719
2020-03-06,,London,Ontario,Canada,1,0,1,42.9849,-81.2453
2020-03-06,,,,Colombia,1,0,0,4.5709,-74.2973
2020-03-06,,,,Costa Rica,1,0,0,9.7489,-83.7534
2020-03-06,,,,Faroe Islands,1,0,0,61.8926,-6.9118
2020-03-06,,,,Gibraltar,1,0,0,36.1408,-5.3536
2020-03-06,,,,Jordan,1,0,0,31.24,36.51
2020-03-06,,,,Latvia,1,0,0,56.8796,24.6032
2020-03-06,,,,Liechtenstein,1,0,0,47.14,9.55
2020-03-06,,,,Lithuania,1,0,0,55.1694,23.8813
2020-03-06,,,,Monaco,1,0,0,43.7333,7.4167
2020-03-06,,,,Nepal,1,0,1,28.1667,84.25
2020-03-06,,,,Nigeria,1,0,0,9.082,8.6753
2020-03-06,,,,Peru,1,0,0,-9.19,-75.0152
2020-03-06,,,,Serbia,1,0,0,44.0165,21.0059
2020-03-06,,,,Slovakia,1,0,0,48.669,19.699
2020-03-06,,,,South Africa,1,0,0,-30.5595,22.9375
2020-03-06,,,,Sri Lanka,1,0,1,7,81
2020-03-06,,,,Togo,1,0,0,8.6195,0.8248
2020-03-06,,,,Tunisia,1,0,0,34,9
2020-03-06,,,,Ukraine,1,0,0,48.3794,31.1656
2020-03-06,,,,Vatican City,1,0,0,41.9029,12.4534
2020-03-07,,,,South Korea,7041,44,135,36,128
2020-03-07,,,,Italy,5883,233,589,43,12
2020-03-07,,,,Iran,5823,145,1669,32,53
2020-03-07,,,,France,949,11,12,47,2
2020-03-07,,,,Germany,799,0,18,51,9
2020-03-07,,,,Spain,500,10,30,40,-4
2020-03-07,,,,Japan,461,6,76,36,138
2020-03-07,,,,Switzerland,268,1,3,46.8182,8.2275
2020-03-07,,,,UK,206,2,18,55,-3
2020-03-07,,,,Netherlands,188,1,0,52.1326,5.2913
2020-03-07,,,,Belgium,169,0,1,50.8333,4
2020-03-07,,,,Sweden,161,0,0,63,16
2020-03-07,,,,Norway,147,0,0,60.472,8.4689
2020-03-07,,,,Singapore,138,0,78,1.2833,103.8333
2020-03-07,,,,Malaysia,93,0,23,2.5,112.5
2020-03-07,,,,Bahrain,85,0,4,26.0275,50.55
2020-03-07,,,,Austria,79,0,0,47.5162,14.5501
2020-03-07,,,,Kuwait,61,0,0,29.5,47.75
2020-03-07,,,,Iraq,54,4,0,33,44
2020-03-07,,,,Iceland,50,0,0,64.9631,-19.0208
2020-03-07,,,,Thailand,50,1,31,15,101
2020-03-07,,,,Greece,46,0,0,39.0742,21.8243
2020-03-07,,,,United Arab Emirates,45,0,7,24,54
2020-03-07,,,New South Wales,Australia,28,1,4,-33.8688,151.2093
2020-03-07,,Toronto,Ontario,Canada,27,0,3,43.6532,-79.3832
2020-03-07,,,,Denmark,23,0,1,56.2639,9.5018
2020-03-07,,,,San Marino,23,1,0,43.9424,12.4578
2020-03-07,,,,Lebanon,22,0,1,33.8547,35.8623
2020-03-07,,,,Palestine,22,0,0,31.9522,35.2332
2020-03-07,,,British Columbia,Canada,21,0,4,49.2827,-123.1207
2020-03-07,,,,Israel,21,0,2,31,35
2020-03-07,,,,Portugal,20,0,0,39.3999,-8.2245
2020-03-07,,,,Czech Republic,19,0,0,49.8175,15.473
2020-03-07,,,,Ireland,18,0,0,53.1424,-7.6921
2020-03-07,,,,Vietnam,18,0,16,16,108
2020-03-07,,,,Algeria,17,0,0,28.0339,1.6596
2020-03-07,,,,Oman,16,0,2,21,57
2020-03-07,,,,Egypt,15,0,1,26,30
2020-03-07,,,,Finland,15,0,1,64,26
2020-03-07,,,Queensland,Australia,13,0,8,-28.0167,153.4
2020-03-07,,,,Brazil,13,0,0,-14.235,-51.9253
2020-03-07,,,,Ecuador,13,0,0,-1.8312,-78.1834
2020-03-07,,,,Russia,13,0,2,60,90
2020-03-07,,,,Croatia,12,0,0,45.1667,15.5
2020-03-07,,,Victoria,Australia,11,0,7,-37.8136,144.9631
2020-03-07,,,,Estonia,10,0,0,58.5953,25.0136
2020-03-07,,,,Azerbaijan,9,0,0,40.1431,47.5769
2020-03-07,,,,Romania,9,0,3,46,25
2020-03-07,,,,Argentina,8,0,0,-38.4161,-63.6167
2020-03-07,,,,Qatar,8,0,0,25.3548,51.1839
2020-03-07,,,South Australia,Australia,7,0,2,-34.9285,138.6007
2020-03-07,,,,Slovenia,7,0,0,46.1512,14.9955
2020-03-07,,,,Belarus,6,0,0,53.7098,27.9534
2020-03-07,,,,Mexico,6,0,1,23,-102
2020-03-07,,,,Pakistan,6,0,0,30.3753,69.3451
2020-03-07,,,,Philippines,6,1,1,13,122
2020-03-07,,,,French Guiana,5,0,0,3.9339,-53.1258
2020-03-07,,,,New Zealand,5,0,0,-40.9006,174.886
2020-03-07,,,,Poland,5,0,0,51.9194,19.1451
2020-03-07,,,,Saudi Arabia,5,0,0,24,45
2020-03-07,,,,Chile,4,0,0,-35.6751,-71.543
2020-03-07,,,,Georgia,4,0,0,42.3154,43.3569
2020-03-07,,,,Hungary,4,0,0,47.1625,19.5033
2020-03-07,,,,Indonesia,4,0,0,-0.7893,113.9213
2020-03-07,,,,Senegal,4,0,0,14.4974,-14.4524
2020-03-07,,,Western Australia,Australia,3,1,0,-31.9505,115.8605
2020-03-07,,,,Bosnia and Herzegovina,3,0,0,43.9159,17.6791
2020-03-07,,Montreal,QC,Canada,3,0,0,45.5017,-73.5673
2020-03-07,,,,Malta,3,0,0,35.9375,14.3754
2020-03-07,,,,North Macedonia,3,0,0,41.6086,21.7453
2020-03-07,,,,Saint Barthelemy,3,0,0,17.9,-62.8333
2020-03-07,,,,Dominican Republic,2,0,0,18.7357,-70.1627
2020-03-07,,,,Luxembourg,2,0,0,49.8144,6.1317
2020-03-07,,,,Martinique,2,0,0,14.6415,-61.0242
2020-03-07,,,,Morocco,2,0,0,31.7917,-7.0926
2020-03-07,,,,Afghanistan,1,0,0,33,65
2020-03-07,,,,Andorra,1,0,0,42.5063,1.5218
2020-03-07,,,,Armenia,1,0,0,40.0691,45.0382
2020-03-07,,,Tasmania,Australia,1,0,0,-41.4545,145.9707
2020-03-07,,,,Bhutan,1,0,0,27.5142,90.4336
2020-03-07,,,,Cambodia,1,0,1,11.55,104.9167
2020-03-07,,,,Cameroon,1,0,0,3.848,11.5021
2020-03-07,,Calgary,Alberta,Canada,1,0,0,51.0447,-114.0719
2020-03-07,,Edmonton,Alberta,Canada,1,0,0,53.5461,-113.4938
2020-03-07,,London,Ontario,Canada,1,0,1,42.9849,-81.2453
2020-03-07,,,,Colombia,1,0,0,4.5709,-74.2973
2020-03-07,,,,Costa Rica,1,0,0,9.7489,-83.7534
2020-03-07,,,,Faroe Islands,1,0,0,61.8926,-6.9118
2020-03-07,,,,Gibraltar,1,0,0,36.1408,-5.3536
2020-03-07,,,,Jordan,1,0,0,31.24,36.51
2020-03-07,,,,Latvia,1,0,0,56.8796,24.6032
2020-03-07,,,,Liechtenstein,1,0,0,47.14,9.55
2020-03-07,,,,Lithuania,1,0,0,55.1694,23.8813
2020-03-07,,,,Monaco,1,0,0,43.7333,7.4167
2020-03-07,,,,Nepal,1,0,1,28.1667,84.25
2020-03-07,,,,Nigeria,1,0,0,9.082,8.6753
2020-03-07,,,,Peru,1,0,0,-9.19,-75.0152
2020-03-07,,,,Serbia,1,0,0,44.0165,21.0059
2020-03-07,,,,Slovakia,1,0,0,48.669,19.699
2020-03-07,,,,South Africa,1,0,0,-30.5595,22.9375
2020-03-07,,,,Sri Lanka,1,0,1,7,81
2020-03-07,,,,Togo,1,0,0,8.6195,0.8248
2020-03-07,,,,Tunisia,1,0,0,34,9
2020-03-07,,,,Ukraine,1,0,0,48.3794,31.1656
2020-03-07,,,,Vatican City,1,0,0,41.9029,12.4534
2020-03-08,,,,Italy,7375,366,622,43,12
2020-03-08,,,,South Korea,7314,50,118,36,128
2020-03-08,,,,Iran,6566,194,2134,32,53
2020-03-08,,,,France,1126,19,12,47,2
2020-03-08,,,,Germany,1040,0,18,51,9
2020-03-08,,,,Spain,673,17,30,40,-4
2020-03-08,,,,Japan,502,6,76,36,138
2020-03-08,,,,Switzerland,337,2,3,46.8182,8.2275
2020-03-08,,,,UK,273,3,18,55,-3
2020-03-08,,,,Netherlands,265,3,0,52.1326,5.2913
2020-03-08,,,,Sweden,203,0,0,63,16
2020-03-08,,,,Belgium,200,0,1,50.8333,4
2020-03-08,,,,Norway,176,0,0,60.472,8.4689
2020-03-08,,,,Singapore,150,0,78,1.2833,103.8333
2020-03-08,,,,Austria,104,0,0,47.5162,14.5501
2020-03-08,,,,Malaysia,99,0,24,2.5,112.5
2020-03-08,,,,Bahrain,85,0,4,26.0275,50.55
2020-03-08,,,,Greece,73,0,0,39.0742,21.8243
2020-03-08,,,,Kuwait,64,0,1,29.5,47.75
2020-03-08,,,,Iraq,60,6,0,33,44
2020-03-08,,,,Iceland,50,0,0,64.9631,-19.0208
2020-03-08,,,,Thailand,50,1,31,15,101
2020-03-08,,,,Egypt,49,1,1,26,30
2020-03-08,,,,United Arab Emirates,45,0,7,24,54
2020-03-08,,,,Israel,39,0,2,31,35
2020-03-08,,,New South Wales,Australia,38,3,4,-33.8688,151.2093
2020-03-08,,,,San Marino,36,1,0,43.9424,12.4578
2020-03-08,,,,Denmark,35,0,1,56.2639,9.5018
2020-03-08,,,,Lebanon,32,0,1,33.8547,35.8623
2020-03-08,,,,Czech Republic,31,0,0,49.8175,15.473
2020-03-08,,,,Portugal,30,0,0,39.3999,-8.2245
2020-03-08,,,,Vietnam,30,0,16,16,108
2020-03-08,,Toronto,Ontario,Canada,28,0,3,43.6532,-79.3832
2020-03-08,,,British Columbia,Canada,27,0,4,49.2827,-123.1207
2020-03-08,,,,Finland,23,0,1,64,26
2020-03-08,,,,Palestine,22,0,0,31.9522,35.2332
2020-03-08,,,,Ireland,21,0,0,53.1424,-7.6921
2020-03-08,,,,Brazil,20,0,0,-14.235,-51.9253
2020-03-08,,,,Algeria,19,0,0,28.0339,1.6596
2020-03-08,,,,Ireland,19,0,0,53.4167,-8
2020-03-08,,,,Russia,17,0,3,60,90
2020-03-08,,,,Oman,16,0,2,21,57
2020-03-08,,,,Slovenia,16,0,0,46.1512,14.9955
2020-03-08,,,Queensland,Australia,15,0,8,-28.0167,153.4
2020-03-08,,,,Qatar,15,0,0,25.3548,51.1839
2020-03-08,,,,Romania,15,0,3,46,25
2020-03-08,,,,Ecuador,14,0,0,-1.8312,-78.1834
2020-03-08,,,,Georgia,13,0,0,42.3154,43.3569
2020-03-08,,,,Argentina,12,1,0,-38.4161,-63.6167
2020-03-08,,,,Croatia,12,0,0,45.1667,15.5
2020-03-08,,,Victoria,Australia,11,0,7,-37.8136,144.9631
2020-03-08,,,,Poland,11,0,0,51.9194,19.1451
2020-03-08,,,,Saudi Arabia,11,0,0,24,45
2020-03-08,,,,Estonia,10,0,0,58.5953,25.0136
2020-03-08,,,,Philippines,10,1,1,13,122
2020-03-08,,,,Azerbaijan,9,0,0,40.1431,47.5769
2020-03-08,,,,Chile,8,0,0,-35.6751,-71.543
2020-03-08,,,South Australia,Australia,7,0,2,-34.9285,138.6007
2020-03-08,,,,Hungary,7,0,0,47.1625,19.5033
2020-03-08,,,,Mexico,7,0,1,23,-102
2020-03-08,,,,Belarus,6,0,0,53.7098,27.9534
2020-03-08,,,,Indonesia,6,0,0,-0.7893,113.9213
2020-03-08,,,,Pakistan,6,0,1,30.3753,69.3451
2020-03-08,,,,Peru,6,0,0,-9.19,-75.0152
2020-03-08,,,,Costa Rica,5,0,0,9.7489,-83.7534
2020-03-08,,,,Dominican Republic,5,0,0,18.7357,-70.1627
2020-03-08,,,,French Guiana,5,0,0,3.9339,-53.1258
2020-03-08,,,,New Zealand,5,0,0,-40.9006,174.886
2020-03-08,,,,Afghanistan,4,0,0,33,65
2020-03-08,,,,Bulgaria,4,0,0,42.7339,25.4858
2020-03-08,,Montreal,QC,Canada,4,0,0,45.5017,-73.5673
2020-03-08,,,,Maldives,4,0,0,3.2028,73.2207
2020-03-08,,,,Senegal,4,0,1,14.4974,-14.4524
2020-03-08,,,Western Australia,Australia,3,1,0,-31.9505,115.8605
2020-03-08,,,,Bangladesh,3,0,0,23.685,90.3563
2020-03-08,,,,Bosnia and Herzegovina,3,0,0,43.9159,17.6791
2020-03-08,,Edmonton,Alberta,Canada,3,0,0,53.5461,-113.4938
2020-03-08,,,,Luxembourg,3,0,0,49.8144,6.1317
2020-03-08,,,,Malta,3,0,0,35.9375,14.3754
2020-03-08,,,,North Macedonia,3,0,0,41.6086,21.7453
2020-03-08,,,,Saint Barthelemy,3,0,0,17.9,-62.8333
2020-03-08,,,,Slovakia,3,0,0,48.669,19.699
2020-03-08,,,,South Africa,3,0,0,-30.5595,22.9375
2020-03-08,,,Tasmania,Australia,2,0,0,-41.4545,145.9707
2020-03-08,,,,Cambodia,2,0,1,11.55,104.9167
2020-03-08,,,,Cameroon,2,0,0,3.848,11.5021
2020-03-08,,,,Faroe Islands,2,0,0,61.8926,-6.9118
2020-03-08,,,,Latvia,2,0,0,56.8796,24.6032
2020-03-08,,,,Martinique,2,0,0,14.6415,-61.0242
2020-03-08,,,,Morocco,2,0,0,31.7917,-7.0926
2020-03-08,,,,Tunisia,2,0,0,33.8869,9.5375
2020-03-08,,,,Andorra,1,0,0,42.5063,1.5218
2020-03-08,,,,Armenia,1,0,0,40.0691,45.0382
2020-03-08,,,,Bhutan,1,0,0,27.5142,90.4336
2020-03-08,,Calgary,Alberta,Canada,1,0,0,51.0447,-114.0719
2020-03-08,,London,Ontario,Canada,1,0,1,42.9849,-81.2453
2020-03-08,,,,Colombia,1,0,0,4.5709,-74.2973
2020-03-08,,,,Gibraltar,1,0,0,36.1408,-5.3536
2020-03-08,,,,Jordan,1,0,0,31.24,36.51
2020-03-08,,,,Liechtenstein,1,0,0,47.14,9.55
2020-03-08,,,,Lithuania,1,0,0,55.1694,23.8813
2020-03-08,,,,Moldova,1,0,0,47.4116,28.3699
2020-03-08,,,,Monaco,1,0,0,43.7333,7.4167
2020-03-08,,,,Nepal,1,0,1,28.1667,84.25
2020-03-08,,,,Nigeria,1,0,0,9.082,8.6753
2020-03-08,,,,Paraguay,1,0,0,-23.4425,-58.4438
2020-03-08,,,,Serbia,1,0,0,44.0165,21.0059
2020-03-08,,,,Sri Lanka,1,0,1,7,81
2020-03-08,,,,Togo,1,0,0,8.6195,0.8248
2020-03-08,,,,Ukraine,1,0,0,48.3794,31.1656
2020-03-08,,,,Vatican City,1,0,0,41.9029,12.4534
2020-03-09,,,,Italy,9172,463,724,43,12
2020-03-09,,,,South Korea,7478,53,118,36,128
2020-03-09,,,,Iran,7161,237,2394,32,53
2020-03-09,,,,France,1209,19,12,47,2
2020-03-09,,,,Germany,1176,2,18,51,9
2020-03-09,,,,Spain,1073,28,32,40,-4
2020-03-09,,,,Japan,511,17,76,36,138
2020-03-09,,,,Switzerland,374,2,3,46.8182,8.2275
2020-03-09,,,,Netherlands,321,3,0,52.1326,5.2913
2020-03-09,,,,UK,321,4,18,55,-3
2020-03-09,,,,Sweden,248,0,1,63,16
2020-03-09,,,,Belgium,239,0,1,50.8333,4
2020-03-09,,,,Norway,205,0,1,60.472,8.4689
2020-03-09,,,,Singapore,150,0,78,1.2833,103.8333
2020-03-09,,,,Austria,131,0,2,47.5162,14.5501
2020-03-09,,,,Malaysia,117,0,24,2.5,112.5
2020-03-09,,,,Bahrain,95,0,14,26.0275,50.55
2020-03-09,,,,Denmark,90,0,1,56.2639,9.5018
2020-03-09,,,,Greece,73,0,0,39.0742,21.8243
2020-03-09,,,,Kuwait,64,0,1,29.5,47.75
2020-03-09,,,,Iraq,60,6,9,33,44
2020-03-09,,,,Iceland,58,0,0,64.9631,-19.0208
2020-03-09,,,,Egypt,55,1,12,26,30
2020-03-09,,,,Thailand,50,1,31,15,101
2020-03-09,,,New South Wales,Australia,48,3,4,-33.8688,151.2093
2020-03-09,,,,United Arab Emirates,45,0,7,24,54
2020-03-09,,,,Israel,39,0,2,31,35
2020-03-09,,,,San Marino,36,1,0,43.9424,12.4578
2020-03-09,,,Ontario,Canada,34,0,4,51.2538,-85.3232
2020-03-09,,,British Columbia,Canada,32,1,4,53.7267,-127.6476
2020-03-09,,,,Lebanon,32,0,1,33.8547,35.8623
2020-03-09,,,,Czech Republic,31,0,0,49.8175,15.473
2020-03-09,,,,Finland,30,0,1,64,26
2020-03-09,,,,Portugal,30,0,0,39.3999,-8.2245
2020-03-09,,,,Vietnam,30,0,16,16,108
2020-03-09,,,,Brazil,25,0,0,-14.235,-51.9253
2020-03-09,,,,Palestine,22,0,0,31.9522,35.2332
2020-03-09,,,,Ireland,21,0,0,53.1424,-7.6921
2020-03-09,,,,Algeria,20,0,0,28.0339,1.6596
2020-03-09,,,,Philippines,20,1,1,13,122
2020-03-09,,,,Indonesia,19,0,0,-0.7893,113.9213
2020-03-09,,,,Qatar,18,0,0,25.3548,51.1839
2020-03-09,,,,Russia,17,0,3,60,90
2020-03-09,,,,Oman,16,0,2,21,57
2020-03-09,,,,Poland,16,0,0,51.9194,19.1451
2020-03-09,,,,Slovenia,16,0,0,46.1512,14.9955
2020-03-09,,,Queensland,Australia,15,0,8,-28.0167,153.4
2020-03-09,,,Victoria,Australia,15,0,7,-37.8136,144.9631
2020-03-09,,,,Ecuador,15,0,0,-1.8312,-78.1834
2020-03-09,,,,Georgia,15,0,0,42.3154,43.3569
2020-03-09,,,,Romania,15,0,3,46,25
2020-03-09,,,,Saudi Arabia,15,0,0,24,45
2020-03-09,,,,Argentina,12,1,0,-38.4161,-63.6167
2020-03-09,,,,Croatia,12,0,0,45.1667,15.5
2020-03-09,,,,Estonia,10,0,0,58.5953,25.0136
2020-03-09,,,,Azerbaijan,9,0,0,40.1431,47.5769
2020-03-09,,,,Costa Rica,9,0,0,9.7489,-83.7534
2020-03-09,,,,Hungary,9,0,0,47.1625,19.5033
2020-03-09,,,,Chile,8,0,0,-35.6751,-71.543
2020-03-09,,,South Australia,Australia,7,0,2,-34.9285,138.6007
2020-03-09,,,Alberta,Canada,7,0,0,53.9333,-116.5765
2020-03-09,,,,Mexico,7,0,1,23,-102
2020-03-09,,,,Peru,7,0,0,-9.19,-75.0152
2020-03-09,,,,Belarus,6,0,1,53.7098,27.9534
2020-03-09,,,,Latvia,6,0,0,56.8796,24.6032
2020-03-09,,,,Pakistan,6,0,1,30.3753,69.3451
2020-03-09,,,,Dominican Republic,5,0,0,18.7357,-70.1627
2020-03-09,,,,French Guiana,5,0,0,3.9339,-53.1258
2020-03-09,,,,New Zealand,5,0,0,-40.9006,174.886
2020-03-09,,,,Afghanistan,4,0,0,33,65
2020-03-09,,,Western Australia,Australia,4,1,0,-31.9505,115.8605
2020-03-09,,,,Bulgaria,4,0,0,42.7339,25.4858
2020-03-09,,,,Maldives,4,0,0,3.2028,73.2207
2020-03-09,,,,Senegal,4,0,1,14.4974,-14.4524
2020-03-09,,,,Bangladesh,3,0,0,23.685,90.3563
2020-03-09,,,,Bosnia and Herzegovina,3,0,0,43.9159,17.6791
2020-03-09,,,Quebec,Canada,3,0,0,52.9399,-73.5491
2020-03-09,,,,Luxembourg,3,0,0,49.8144,6.1317
2020-03-09,,,,Malta,3,0,0,35.9375,14.3754
2020-03-09,,,,North Macedonia,3,0,0,41.6086,21.7453
2020-03-09,,,,Slovakia,3,0,0,48.669,19.699
2020-03-09,,,,South Africa,3,0,0,-30.5595,22.9375
2020-03-09,,,,Albania,2,0,0,41.1533,20.1683
2020-03-09,,,Tasmania,Australia,2,0,0,-41.4545,145.9707
2020-03-09,,,,Cambodia,2,0,1,11.55,104.9167
2020-03-09,,,,Cameroon,2,0,0,3.848,11.5021
2020-03-09,,,,Cyprus,2,0,0,35.1264,33.4299
2020-03-09,,,,Faroe Islands,2,0,0,61.8926,-6.9118
2020-03-09,,,,Martinique,2,0,0,14.6415,-61.0242
2020-03-09,,,,Morocco,2,0,0,31.7917,-7.0926
2020-03-09,,,,Nigeria,2,0,0,9.082,8.6753
2020-03-09,,,,St. Martin,2,0,0,18.0708,-63.0501
2020-03-09,,,,Tunisia,2,0,0,33.8869,9.5375
2020-03-09,,,,Andorra,1,0,0,42.5063,1.5218
2020-03-09,,,,Armenia,1,0,0,40.0691,45.0382
2020-03-09,,,,Bhutan,1,0,0,27.5142,90.4336
2020-03-09,,,,Brunei,1,0,0,4.5353,114.7277
2020-03-09,,,,Colombia,1,0,0,4.5709,-74.2973
2020-03-09,,,,Gibraltar,1,0,0,36.1408,-5.3536
2020-03-09,,,,Jordan,1,0,0,31.24,36.51
2020-03-09,,,,Liechtenstein,1,0,0,47.14,9.55
2020-03-09,,,,Lithuania,1,0,0,55.1694,23.8813
2020-03-09,,,,Moldova,1,0,0,47.4116,28.3699
2020-03-09,,,,Monaco,1,0,0,43.7333,7.4167
2020-03-09,,,,Nepal,1,0,1,28.1667,84.25
2020-03-09,,,,Paraguay,1,0,0,-23.4425,-58.4438
2020-03-09,,,,Saint Barthelemy,1,0,0,17.9,-62.8333
2020-03-09,,,,Serbia,1,0,0,44.0165,21.0059
2020-03-09,,,,Sri Lanka,1,0,1,7,81
2020-03-09,,,,Togo,1,0,0,8.6195,0.8248
2020-03-09,,,,Ukraine,1,0,0,48.3794,31.1656
2020-03-09,,,,Vatican City,1,0,0,41.9029,12.4534
2020-03-10,,,,Italy,10149,631,724,43,12
2020-03-10,,,,Iran,8042,291,2731,32,53
2020-03-10,,,,France,1784,33,12,47,2
2020-03-10,,,,Spain,1695,35,32,40,-4
2020-03-10,,,,Germany,1457,2,18,51,9
2020-03-10,,,,Japan,581,10,101,36,138
2020-03-10,,,,Switzerland,491,3,3,46.8182,8.2275
2020-03-10,,,,Norway,400,0,1,60.472,8.4689
2020-03-10,,,,Netherlands,382,4,0,52.1326,5.2913
2020-03-10,,,,UK,382,6,18,55,-3
2020-03-10,,,,Sweden,355,0,1,63,16
2020-03-10,,,,Belgium,267,0,1,50.8333,4
2020-03-10,,,,Denmark,262,0,1,56.2639,9.5018
2020-03-10,,,,Austria,182,0,4,47.5162,14.5501
2020-03-10,,,,Singapore,160,0,78,1.2833,103.8333
2020-03-10,,,,Malaysia,129,0,24,2.5,112.5
2020-03-10,,,,Bahrain,110,0,22,26.0275,50.55
2020-03-10,,,,Greece,89,0,0,39.0742,21.8243
2020-03-10,,,,United Arab Emirates,74,0,12,23.4241,53.8478
2020-03-10,,,,Iraq,71,7,3,33,44
2020-03-10,,,,Iceland,69,0,1,64.9631,-19.0208
2020-03-10,,,,Kuwait,69,0,1,29.5,47.75
2020-03-10,,,,Egypt,59,1,1,26,30
2020-03-10,,,,Israel,58,0,4,31,35
2020-03-10,,,New South Wales,Australia,55,2,4,-33.8688,151.2093
2020-03-10,,,,Thailand,53,1,33,15.87,100.9925
2020-03-10,,,,San Marino,51,2,0,43.9424,12.4578
2020-03-10,,,,Czech Republic,41,0,0,49.8175,15.473
2020-03-10,,,,Lebanon,41,1,1,33.8547,35.8623
2020-03-10,,,,Portugal,41,0,0,39.3999,-8.2245
2020-03-10,,,,Finland,40,0,1,64,26
2020-03-10,,,Ontario,Canada,36,0,4,51.2538,-85.3232
2020-03-10,,,,Ireland,34,0,0,53.1424,-7.6921
2020-03-10,,,,Philippines,33,1,2,12.8797,121.774
2020-03-10,,,British Columbia,Canada,32,1,4,53.7267,-127.6476
2020-03-10,,,,Brazil,31,0,0,-14.235,-51.9253
2020-03-10,,,,Slovenia,31,0,0,46.1512,14.9955
2020-03-10,,,,Vietnam,31,0,16,16,108
2020-03-10,,,,Indonesia,27,0,2,-0.7893,113.9213
2020-03-10,,,,Romania,25,0,3,46,25
2020-03-10,,,,Qatar,24,0,0,25.3548,51.1839
2020-03-10,,,,Poland,22,0,0,51.9194,19.1451
2020-03-10,,,,Algeria,20,0,0,28.0339,1.6596
2020-03-10,,,,Saudi Arabia,20,0,1,24,45
2020-03-10,,,Queensland,Australia,18,0,8,-28.0167,153.4
2020-03-10,,,Victoria,Australia,18,0,7,-37.8136,144.9631
2020-03-10,,,,Oman,18,0,9,21,57
2020-03-10,,,,Argentina,17,1,0,-38.4161,-63.6167
2020-03-10,,,,Pakistan,16,0,1,30.3753,69.3451
2020-03-10,,,,Ecuador,15,0,0,-1.8312,-78.1834
2020-03-10,,,,Georgia,15,0,0,42.3154,43.3569
2020-03-10,,,,Croatia,14,0,0,45.1667,15.5
2020-03-10,,,,Chile,13,0,0,-35.6751,-71.543
2020-03-10,,,,Estonia,12,0,0,58.5953,25.0136
2020-03-10,,,,Azerbaijan,11,0,0,40.1431,47.5769
2020-03-10,,,,Peru,11,0,0,-9.19,-75.0152
2020-03-10,,,,Albania,10,0,0,41.1533,20.1683
2020-03-10,,,,Russian Federation,10,0,3,60,90
2020-03-10,,,,Belarus,9,0,3,53.7098,27.9534
2020-03-10,,,,Costa Rica,9,0,0,9.7489,-83.7534
2020-03-10,,,,Hungary,9,0,0,47.1625,19.5033
2020-03-10,,,,Latvia,8,0,1,56.8796,24.6032
2020-03-10,,,South Australia,Australia,7,0,2,-34.9285,138.6007
2020-03-10,,,Alberta,Canada,7,0,0,53.9333,-116.5765
2020-03-10,,,,Mexico,7,0,4,23,-102
2020-03-10,,,,North Macedonia,7,0,0,41.6086,21.7453
2020-03-10,,,,Slovakia,7,0,0,48.669,19.699
2020-03-10,,,,South Africa,7,0,0,-30.5595,22.9375
2020-03-10,,,Western Australia,Australia,6,1,0,-31.9505,115.8605
2020-03-10,,,,Maldives,6,0,0,3.2028,73.2207
2020-03-10,,,,Afghanistan,5,0,0,33,65
2020-03-10,,,,Bosnia and Herzegovina,5,0,0,43.9159,17.6791
2020-03-10,,,,Dominican Republic,5,0,0,18.7357,-70.1627
2020-03-10,,,,French Guiana,5,0,0,3.9339,-53.1258
2020-03-10,,,,Luxembourg,5,0,0,49.8144,6.1317
2020-03-10,,,,Malta,5,0,0,35.9375,14.3754
2020-03-10,,,,New Zealand,5,0,0,-40.9006,174.886
2020-03-10,,,,Serbia,5,0,0,44.0165,21.0059
2020-03-10,,,,Tunisia,5,0,0,33.8869,9.5375
2020-03-10,,,,Bulgaria,4,0,0,42.7339,25.4858
